Year,Day,Hour,Solar,Rain,Wind,Tair,Tsoil,D
2018,256,21,-0.9,0,4.1,22.8,22.8,0.564199733
2018,256,21.5,-0.9,0,4.7,22.3,22.3,0.547717061
2018,256,22,-0.9,0,2.3,22.1,22.1,0.587262124
2018,256,22.5,-1,0,4,22.4,22.4,0.606873094
2018,256,23,-1,0,3.6,22.4,22.4,0.60655384
2018,256,23.5,-1,0,3.7,22.2,22.2,0.525358151
2018,257,0,-1,0,3.9,21.4,21.4,0.342129428
2018,257,0.5,-1,1,2.6,20.7,20.7,0.278254286
2018,257,1,-1,0,1.4,20.5,20.5,0.277447937
2018,257,1.5,-1,0,2.4,20.4,20.4,0.311945572
2018,257,2,-1,0,2.2,20.6,20.6,0.372611875
2018,257,2.5,-0.9,0.2,2.1,21,21,0.422261414
2018,257,3,-1.1,0,2.4,21.1,21.1,0.444939374
2018,257,3.5,-1,0,2.8,21.3,21.3,0.478243716
2018,257,4,-1,0,2.9,21.4,21.4,0.51259721
2018,257,4.5,-1,0,3.3,21.7,21.7,0.575161221
2018,257,5,-1,0,2.5,21.7,21.7,0.557370698
2018,257,5.5,-0.9,0,2.2,21.9,21.9,0.560407535
2018,257,6,-1,0,1.6,21.9,21.9,0.546874778
2018,257,6.5,2.7,0,2.4,22,22,0.539312114
2018,257,7,52.5,0,1.9,22.1,22.1,0.542548666
2018,257,7.5,90,0,1.9,22.3,22.3,0.578971924
2018,257,8,177.7,0,2.1,22.5,22.5,0.605386155
2018,257,8.5,161.5,0,1.3,23,23,0.655638573
2018,257,9,312.1,0,1.9,23.3,23.3,0.757338738
2018,257,9.5,458.7,0,3.2,24.1,24.1,0.934834079
2018,257,10,626.8,0,3.2,24.1,24.1,0.967177712
2018,257,10.5,699.4,0,2.8,24.4,24.4,1.014653551
2018,257,11,733.3,0,3.5,24.6,24.6,1.132626529
2018,257,11.5,736.1,0,3.4,24.5,24.5,1.113785389
2018,257,12,739.9,0,3.8,24.4,24.4,1.092943531
2018,257,12.5,571.2,0,1.5,24.3,24.3,1.041558219
2018,257,13,558.5,0,2.5,24.4,24.4,1.090898184
2018,257,13.5,773.6,0,3.3,24.3,24.3,1.073733298
2018,257,14,630.5,0,3.3,24.3,24.3,1.062869405
2018,257,14.5,498.8,0,3,24.1,24.1,1.00518771
2018,257,15,219.8,0,3.3,23.6,23.6,0.916030238
2018,257,15.5,234.9,0,3.2,23.5,23.5,0.899975764
2018,257,16,209.7,0,2.5,23.5,23.5,0.898055193
2018,257,16.5,130.8,0,2.9,23.3,23.3,0.879987859
2018,257,17,51.7,0,3,23.2,23.2,0.873823492
2018,257,17.5,36.9,0,2.3,23,23,0.891445326
2018,257,18,19.5,0,2.4,23,23,0.899654239
2018,257,18.5,2.8,0,2.3,23,23,0.907978621
2018,257,19,-0.9,0,2.2,22.8,22.8,0.879062928
2018,257,19.5,-1,0,1.9,22.8,22.8,0.839600215
2018,257,20,-1,0,2,22.6,22.6,0.813666608
2018,257,20.5,-1,0,2.6,22.6,22.6,0.814893336
2018,257,21,-1.1,0,2.6,22.7,22.7,0.830904195
2018,257,21.5,-1,0,2.7,22.7,22.7,0.821188274
2018,257,22,-1,0,1.9,22.6,22.6,0.809828351
2018,257,22.5,-0.9,0,1.7,22.6,22.6,0.813190177
2018,257,23,-1,0,2,22.6,22.6,0.82663606
2018,257,23.5,-1,0,1.5,22.5,22.5,0.816838182
2018,258,0,-1,0,2,22.5,22.5,0.797422959
2018,258,0.5,-1,0,2.3,22.2,22.2,0.768835065
2018,258,1,-1,0,2.5,22.1,22.1,0.765029874
2018,258,1.5,-1,0,2.6,22,22,0.761776992
2018,258,2,-0.9,0,2.1,22,22,0.761343062
2018,258,2.5,-1,0,2.3,21.9,21.9,0.770633827
2018,258,3,-1,0,2.3,21.9,21.9,0.766047567
2018,258,3.5,-0.9,0,2.5,21.9,21.9,0.757617222
2018,258,4,-1,0,2.4,21.9,21.9,0.752412423
2018,258,4.5,-1,0,2.3,21.9,21.9,0.740383044
2018,258,5,-1,0,2.4,21.9,21.9,0.71818534
2018,258,5.5,-0.9,0,2.6,21.9,21.9,0.703824195
2018,258,6,-1,0,2.8,22.1,22.1,0.717696314
2018,258,6.5,1.1,0,2.8,22.1,22.1,0.720814797
2018,258,7,28,0,2.3,22.2,22.2,0.716440811
2018,258,7.5,79.1,0,2.6,22.3,22.3,0.715569384
2018,258,8,136.6,0,2.4,22.4,22.4,0.709884898
2018,258,8.5,198.9,0,1.8,22.7,22.7,0.744036456
2018,258,9,331.5,0,2,23.1,23.1,0.808067687
2018,258,9.5,576.5,0,2.3,23.7,23.7,0.913255431
2018,258,10,633.2,0,2.2,24.1,24.1,0.976628867
2018,258,10.5,721.5,0,1.7,24.7,24.7,1.079118453
2018,258,11,790,0,1.5,25.1,25.1,1.119454964
2018,258,11.5,787.7,0,2.1,24.6,24.6,1.02489288
2018,258,12,843.3,0,2.9,24.6,24.6,0.993947218
2018,258,12.5,863.5,0,3.4,24.4,24.4,0.95231644
2018,258,13,877,0,3.4,24.6,24.6,0.951823874
2018,258,13.5,820.7,0,3.4,24.6,24.6,0.953347618
2018,258,14,664.2,0,3.8,24.2,24.2,0.878172599
2018,258,14.5,571.7,0,2.6,24.3,24.3,0.838535227
2018,258,15,372.6,0,2.9,23.9,23.9,0.783433765
2018,258,15.5,231,0,2.5,23.9,23.9,0.752400705
2018,258,16,169,0,2,23.7,23.7,0.698535598
2018,258,16.5,68.8,0,1.9,23.6,23.6,0.657761154
2018,258,17,55.9,0,1.7,23.5,23.5,0.703956085
2018,258,17.5,43.2,0,1.3,23.5,23.5,0.720924256
2018,258,18,22.3,0,1.2,23.4,23.4,0.725183536
2018,258,18.5,2.9,0,1.4,23.3,23.3,0.709374351
2018,258,19,-1,0,1.1,23.2,23.2,0.680023626
2018,258,19.5,-0.9,0,1,23.2,23.2,0.698819399
2018,258,20,-1,0,1.3,23.2,23.2,0.690054224
2018,258,20.5,-1,0,1.2,23.3,23.3,0.697754564
2018,258,21,-0.9,0,1.1,23.3,23.3,0.701662594
2018,258,21.5,-0.9,0,1.5,23.4,23.4,0.711221301
2018,258,22,-1,0,1.1,23.4,23.4,0.696113941
2018,258,22.5,-1,0,1,23.3,23.3,0.659245396
2018,258,23,-1,0,1.4,23.2,23.2,0.687114363
2018,258,23.5,-0.9,0,1.2,23.1,23.1,0.653978699
2018,259,0,-1,0,1.1,23,23,0.638632784
2018,259,0.5,-0.9,0,1.6,22.9,22.9,0.635815617
2018,259,1,-1,0,1.9,23,23,0.675743331
2018,259,1.5,-1,0,1.8,23.1,23.1,0.714726118
2018,259,2,-1,0,1.2,23,23,0.714277222
2018,259,2.5,-0.9,0,1.2,22.9,22.9,0.677086637
2018,259,3,-1,0,2,22.9,22.9,0.666245215
2018,259,3.5,-1,0,1.8,22.7,22.7,0.638238834
2018,259,4,-1,0,1.9,22.8,22.8,0.692316992
2018,259,4.5,-1.1,0,1.6,22.7,22.7,0.630043927
2018,259,5,-1,0,1.6,22.6,22.6,0.660609808
2018,259,5.5,-1,0,1.3,22.6,22.6,0.692109849
2018,259,6,-1,0,1.7,22.4,22.4,0.648632791
2018,259,6.5,2.9,0,2.1,22.3,22.3,0.680751352
2018,259,7,42,0,1.6,22.3,22.3,0.723614407
2018,259,7.5,149.1,0,2.5,22.9,22.9,0.865635676
2018,259,8,281,0,2.9,23.5,23.5,1.006550967
2018,259,8.5,388.9,0,2.8,24.1,24.1,1.21566319
2018,259,9,442.8,0,2.5,24.6,24.6,1.264362464
2018,259,9.5,520.1,0,3.2,24.6,24.6,1.155436972
2018,259,10,605.5,0,3.8,24.3,24.3,1.053345539
2018,259,10.5,676.3,0,3.3,24.3,24.3,1.022194455
2018,259,11,733.2,0,3.5,24.2,24.2,0.993610115
2018,259,11.5,784.3,0,3.4,24.4,24.4,1.025768806
2018,259,12,822.1,0,2.6,24.5,24.5,1.062798329
2018,259,12.5,836.6,0,2.6,24.5,24.5,1.066632044
2018,259,13,840.4,0,2.5,24.7,24.7,1.090512566
2018,259,13.5,818.1,0,2,24.8,24.8,1.110283451
2018,259,14,778.1,0,2.3,25.4,25.4,1.200612405
2018,259,14.5,727,0,2.1,25.6,25.6,1.252561778
2018,259,15,657.8,0,2.3,25.4,25.4,1.279326079
2018,259,15.5,584.5,0,2.1,24.6,24.6,1.095976004
2018,259,16,483.2,0,2,24.7,24.7,1.10567084
2018,259,16.5,355.8,0,2,24.4,24.4,0.97025509
2018,259,17,269.2,0,2.3,24.1,24.1,0.900304139
2018,259,17.5,87.8,0,1.4,23.8,23.8,0.891227643
2018,259,18,17,0,1.1,23.3,23.3,0.83014581
2018,259,18.5,4.3,0,1.3,22.9,22.9,0.752591531
2018,259,19,-0.9,0,1.5,22.5,22.5,0.717397913
2018,259,19.5,-1,0,1.4,22.3,22.3,0.674978409
2018,259,20,-0.9,0,1.2,21.7,21.7,0.677521341
2018,259,20.5,-1,0,1.5,21.7,21.7,0.918398603
2018,259,21,-1,0,1.6,22.1,22.1,1.180318144
2018,259,21.5,-1,0,1.9,21.9,21.9,1.215066956
2018,259,22,-1,0,2,22.3,22.3,1.366984607
2018,259,22.5,-1,0,1.7,22.5,22.5,1.528488234
2018,259,23,-1,0,1.8,22.2,22.2,1.693484809
2018,259,23.5,-1,0,1.5,21.9,21.9,1.633977771
2018,260,0,-1,0,1.7,22.2,22.2,1.586707848
2018,260,0.5,-0.9,0,1.6,22.3,22.3,1.57826975
2018,260,1,-0.9,0,1.4,22.2,22.2,1.457379081
2018,260,1.5,-0.9,0,2,22.7,22.7,1.47503267
2018,260,2,-0.9,0,1.9,22.3,22.3,1.340052234
2018,260,2.5,-1.1,0,1.1,21.9,21.9,1.292012462
2018,260,3,-1.1,0,1.7,22.2,22.2,1.35605007
2018,260,3.5,-0.9,0,1.2,22,22,1.362586455
2018,260,4,-1,0,1.6,22.2,22.2,1.41674012
2018,260,4.5,-1.1,0,1.6,21.9,21.9,1.350840646
2018,260,5,-1,0,1.6,22,22,1.316215754
2018,260,5.5,-1,0,1.4,21.8,21.8,1.21129773
2018,260,6,-0.9,0,1.9,22,22,1.19349907
2018,260,6.5,5.1,0,1.1,22,22,1.012847602
2018,260,7,72,0,1.2,22.1,22.1,0.854874229
2018,260,7.5,169.7,0,1.4,23.1,23.1,0.939124484
2018,260,8,252.8,0,2,23.6,23.6,1.006925323
2018,260,8.5,351.8,0,1.9,23.9,23.9,1.00535862
2018,260,9,445.9,0,1.6,24.5,24.5,1.103637054
2018,260,9.5,535.1,0,1.2,25,25,1.221118551
2018,260,10,618.1,0,2.8,24.8,24.8,1.187944436
2018,260,10.5,681.5,0,4,25.1,25.1,1.141157171
2018,260,11,742.1,0,4.6,24.9,24.9,1.11579988
2018,260,11.5,797,0,4.2,25,25,1.088936397
2018,260,12,813.2,0,4.1,25.1,25.1,1.120439147
2018,260,12.5,822.8,0,3.5,25.4,25.4,1.16921627
2018,260,13,822.7,0,4.8,25.1,25.1,1.140230263
2018,260,13.5,821.3,0,2.9,25.4,25.4,1.159836904
2018,260,14,784,0,1.8,26.2,26.2,1.345278159
2018,260,14.5,725.8,0,3.3,25.6,25.6,1.2408209
2018,260,15,664.4,0,3.3,25.3,25.3,1.141300175
2018,260,15.5,585.5,0,3.7,24.8,24.8,1.031277569
2018,260,16,495,0,2.8,24.7,24.7,1.003720249
2018,260,16.5,393.7,0,2.3,24.5,24.5,1.01840462
2018,260,17,264.5,0,1.7,24.7,24.7,1.122650344
2018,260,17.5,83.5,0,1,24.3,24.3,1.041050326
2018,260,18,25.3,0,1.6,23.8,23.8,0.848706792
2018,260,18.5,4.8,0,1,23.4,23.4,0.768667058
2018,260,19,-0.9,0,1.3,23.3,23.3,0.741213584
2018,260,19.5,-0.9,0,1.1,23.3,23.3,0.711138872
2018,260,20,-1,0,1.3,23.2,23.2,0.713225618
2018,260,20.5,-1,0,1.3,23.2,23.2,0.724004534
2018,260,21,-1,0,1.2,23.3,23.3,0.773666604
2018,260,21.5,-1,0,1.5,23.2,23.2,0.769210468
2018,260,22,-1,0,1.5,23.3,23.3,0.78427939
2018,260,22.5,-1,0,1.4,23.1,23.1,0.746438413
2018,260,23,-1,0,1.4,23.1,23.1,0.745613941
2018,260,23.5,-0.9,0,1.1,23,23,0.759412356
2018,261,0,-0.9,0,1.4,22.9,22.9,0.774416581
2018,261,0.5,-0.9,0,1.6,23.1,23.1,0.752460973
2018,261,1,-0.9,0,1.4,23,23,0.772232714
2018,261,1.5,-0.9,0,1.9,23,23,0.792442676
2018,261,2,-0.9,0,1.2,22.8,22.8,0.753187519
2018,261,2.5,-0.8,0,1.7,22.9,22.9,0.741162937
2018,261,3,-0.9,0,1.9,22.9,22.9,0.743321658
2018,261,3.5,-1,0,1.7,23,23,0.736232907
2018,261,4,-0.9,0,1.5,23,23,0.737550736
2018,261,4.5,-1,0,1.3,22.8,22.8,0.741323565
2018,261,5,-1,0,1.3,22.8,22.8,0.763439414
2018,261,5.5,-1,0,1.6,22.7,22.7,0.762844698
2018,261,6,-0.9,0,1.6,22.7,22.7,0.768698229
2018,261,6.5,4.2,0,1.4,22.7,22.7,0.793659157
2018,261,7,42.7,0,1.3,23,23,0.820300127
2018,261,7.5,92.9,0,1.5,23.1,23.1,0.832494928
2018,261,8,285.8,0,2.6,24,24,0.912343637
2018,261,8.5,343.2,0,3.2,24.3,24.3,1.031919162
2018,261,9,551.3,0,3.8,24.7,24.7,1.042782635
2018,261,9.5,597.3,0,4.3,24.8,24.8,1.114511451
2018,261,10,663.9,0,3.5,25,25,1.208222959
2018,261,10.5,727.2,0,3.2,25.3,25.3,1.265922596
2018,261,11,733.7,0,3.5,25,25,1.204719466
2018,261,11.5,805,0,3.4,24.9,24.9,1.139888667
2018,261,12,843.5,0,3,25.1,25.1,1.133860254
2018,261,12.5,791.4,0,3.6,25.1,25.1,1.13440511
2018,261,13,701.9,0,4.4,24.7,24.7,1.051924095
2018,261,13.5,594.4,0,4.2,24.7,24.7,1.08337621
2018,261,14,726.8,0,4.2,24.7,24.7,1.109199604
2018,261,14.5,485.4,0,4,24.6,24.6,1.087471893
2018,261,15,419.3,0,3.4,24.3,24.3,1.04073096
2018,261,15.5,478.3,0,3.8,24.4,24.4,1.157893095
2018,261,16,222.6,0,2.6,24,24,1.018627305
2018,261,16.5,264.4,0,2.5,24,24,1.063971629
2018,261,17,102.6,0,2,23.7,23.7,1.001358606
2018,261,17.5,44.4,0,1.3,23.5,23.5,0.972027698
2018,261,18,26,0,2,23.4,23.4,0.958696648
2018,261,18.5,3.9,0,1.8,23.3,23.3,0.95985437
2018,261,19,-1,0,1.8,23.2,23.2,0.937619582
2018,261,19.5,-0.9,0,1.8,23.2,23.2,0.925903505
2018,261,20,-0.9,0,1.9,23.1,23.1,0.93866317
2018,261,20.5,-1,0,1.6,23.2,23.2,0.924962747
2018,261,21,-1,0,1.6,23.2,23.2,0.891673376
2018,261,21.5,-0.9,0,1.2,23.1,23.1,0.884796983
2018,261,22,-0.9,0,1.6,23.1,23.1,0.870687267
2018,261,22.5,-0.9,0,1.3,23.1,23.1,0.882421029
2018,261,23,-0.9,0,1.4,23,23,0.870101132
2018,261,23.5,-0.9,0,1.5,23,23,0.916865523
2018,262,0,-1,0,1.3,23,23,0.902888988
2018,262,0.5,-1,0,1.3,22.9,22.9,0.921878098
2018,262,1,-1,0,2,22.8,22.8,0.939781935
2018,262,1.5,-0.9,0,2.2,22.9,22.9,0.913336204
2018,262,2,-0.9,0,1.5,22.8,22.8,0.956540875
2018,262,2.5,-1,0,1.5,22.7,22.7,0.95523256
2018,262,3,-0.9,0,1.3,22.5,22.5,0.929559651
2018,262,3.5,-0.9,0,1.6,22.5,22.5,0.867748548
2018,262,4,-1,0,1,22.4,22.4,0.878915467
2018,262,4.5,-0.9,0,1.3,22.5,22.5,0.923006526
2018,262,5,-1,0,1.5,22.6,22.6,0.931240624
2018,262,5.5,-1,0,1.3,22.5,22.5,0.903049426
2018,262,6,-0.9,0,1.2,22.5,22.5,0.931914804
2018,262,6.5,9.8,0,1.6,22.4,22.4,0.926834546
2018,262,7,77.1,0,1.4,22.7,22.7,0.96807085
2018,262,7.5,166.8,0,1.6,23.3,23.3,0.98997533
2018,262,8,225.2,0,2.4,23.6,23.6,0.997485195
2018,262,8.5,351.5,0,2.5,23.8,23.8,1.012448695
2018,262,9,370.3,0,2.7,24.3,24.3,1.078049777
2018,262,9.5,410.6,0,2.9,24.1,24.1,1.016925775
2018,262,10,467.1,0,2.6,24.3,24.3,0.999769598
2018,262,10.5,665.9,0,3.9,24.8,24.8,1.045171091
2018,262,11,681.3,0,3.4,24.5,24.5,1.011006906
2018,262,11.5,831.9,0,3.8,24.8,24.8,1.088605839
2018,262,12,808.9,0,4.2,24.7,24.7,1.056683473
2018,262,12.5,920.6,0,4.2,24.7,24.7,1.035398573
2018,262,13,543.6,0,4.1,24.4,24.4,0.9627667
2018,262,13.5,858.4,0,3.7,24.8,24.8,1.091565929
2018,262,14,495.5,0,3.5,24.5,24.5,1.031926877
2018,262,14.5,501.5,0,3,24.6,24.6,1.06452357
2018,262,15,439.8,0,3,24.8,24.8,1.12188616
2018,262,15.5,328.9,0,2.8,24.5,24.5,1.06794535
2018,262,16,246.5,0,2.6,24.1,24.1,0.925082183
2018,262,16.5,181,0,2.2,23.9,23.9,0.945073064
2018,262,17,66.4,0,1.9,23.7,23.7,0.90714125
2018,262,17.5,50.4,0,2,23.5,23.5,0.873326198
2018,262,18,27.5,0,1.8,23.2,23.2,0.898774763
2018,262,18.5,6.7,0,1.9,23.2,23.2,0.846200491
2018,262,19,-0.9,0,2,23.1,23.1,0.818226344
2018,262,19.5,-1,0,1.9,23.1,23.1,0.816087432
2018,262,20,-1,0,1.6,23.1,23.1,0.838156599
2018,262,20.5,-0.9,0,2,23.1,23.1,0.819429713
2018,262,21,-0.9,0,1.3,23,23,0.848678502
2018,262,21.5,-0.9,0,1.2,23,23,0.834071562
2018,262,22,-0.9,0,1.2,22.9,22.9,0.822787341
2018,262,22.5,-0.9,0,1.3,22.9,22.9,0.825586762
2018,262,23,-0.9,0,1.6,23,23,0.814461652
2018,262,23.5,-1,0,1.3,22.9,22.9,0.790672164
2018,263,0,-1,0,1.3,22.8,22.8,0.761254742
2018,263,0.5,-1,0,1.1,22.6,22.6,0.737102924
2018,263,1,-1,0,1,22.6,22.6,0.721311825
2018,263,1.5,-1,0,1.6,22.6,22.6,0.729255211
2018,263,2,-1,0,1.1,22.4,22.4,0.723301878
2018,263,2.5,-1,0,1.6,22.3,22.3,0.69505507
2018,263,3,-1,0,1.9,22.2,22.2,0.686092621
2018,263,3.5,-0.9,0,1.6,22.2,22.2,0.698299845
2018,263,4,-1,0,1.8,22.2,22.2,0.707161363
2018,263,4.5,-1,0,1.5,22.2,22.2,0.734017136
2018,263,5,-1,0,1.6,22.1,22.1,0.714874764
2018,263,5.5,-0.9,0,1.6,22,22,0.711616045
2018,263,6,-0.9,0,1.5,22,22,0.713014324
2018,263,6.5,5.3,0,1.9,22,22,0.727315396
2018,263,7,48.2,0,1.9,22,22,0.737876975
2018,263,7.5,137.4,0,2,22.3,22.3,0.785606686
2018,263,8,210.9,0,2.4,22.6,22.6,0.822965505
2018,263,8.5,331,0,2.2,22.9,22.9,0.869720269
2018,263,9,383.3,0,2.2,23.3,23.3,0.928755165
2018,263,9.5,489.5,0,1.6,23.7,23.7,0.974502115
2018,263,10,576.1,0,1.8,23.8,23.8,1.004513579
2018,263,10.5,700.8,0,1.9,24.3,24.3,1.059262537
2018,263,11,796.1,0,2.6,24.6,24.6,1.122076319
2018,263,11.5,799.1,0,3.7,24.2,24.2,1.043646069
2018,263,12,926.4,0,3,24.5,24.5,1.063661854
2018,263,12.5,871.3,0,2.3,24.8,24.8,1.102046711
2018,263,13,677.8,0,3.7,24.4,24.4,1.005799743
2018,263,13.5,657.3,0,3.2,24.3,24.3,0.977646995
2018,263,14,589,0,2.9,24.3,24.3,0.996008695
2018,263,14.5,630.5,0,3,24.2,24.2,0.970713274
2018,263,15,673.2,0,2.6,24.3,24.3,1.00261056
2018,263,15.5,588.1,0,2.8,24.3,24.3,1.016923894
2018,263,16,507.8,0,2.7,24.2,24.2,0.978280636
2018,263,16.5,388.4,0,2.5,24.2,24.2,1.038162877
2018,263,17,279.2,0,1.7,24.2,24.2,1.050251425
2018,263,17.5,81.8,0,1.6,23.8,23.8,0.96712307
2018,263,18,16.6,0,1.7,23.1,23.1,0.860068794
2018,263,18.5,4.2,0,1.7,22.9,22.9,0.871668461
2018,263,19,-0.9,0,1.6,23,23,1.128531727
2018,263,19.5,-1,0,1.8,23.8,23.8,1.479338685
2018,263,20,-1,0,1.9,23.6,23.6,1.247281121
2018,263,20.5,-0.9,0,1.9,23,23,1.07862536
2018,263,21,-1,0,1.3,22.8,22.8,1.183587884
2018,263,21.5,-1,0,2.1,23.4,23.4,1.231394596
2018,263,22,-0.9,0,2,23.2,23.2,1.109147192
2018,263,22.5,-0.9,0,2.1,23.3,23.3,1.124949638
2018,263,23,-0.9,0,2.5,23.6,23.6,1.310977708
2018,263,23.5,-0.9,0,2.3,24.1,24.1,1.601705195
2018,264,0,-1,0,2.5,24.7,24.7,1.849255581
2018,264,0.5,-0.9,0,2,24.5,24.5,1.856827516
2018,264,1,-0.9,0,1.2,24.8,24.8,2.069607141
2018,264,1.5,-0.9,0,2.6,25.4,25.4,2.401908287
2018,264,2,-0.9,0,1.9,25,25,2.212412422
2018,264,2.5,-0.9,0,1.8,25.1,25.1,2.317022784
2018,264,3,-1,0,1.6,24.6,24.6,2.037836338
2018,264,3.5,-1,0,1.6,23.7,23.7,1.637486123
2018,264,4,-1.1,0,1.7,23.3,23.3,1.376499664
2018,264,4.5,-0.9,0,1.6,22.8,22.8,0.858455382
2018,264,5,-1,0,1.5,22.6,22.6,0.717025263
2018,264,5.5,-0.9,0,1.4,22.5,22.5,0.686725258
2018,264,6,-1,0,1.5,22.5,22.5,0.678896358
2018,264,6.5,5.5,0,1.6,22.6,22.6,0.691904479
2018,264,7,36.4,0,1.9,22.7,22.7,0.703814109
2018,264,7.5,113.1,0,1.5,22.8,22.8,0.708488788
2018,264,8,256.9,0,1.6,23.2,23.2,0.757338609
2018,264,8.5,256,0,2.2,23.5,23.5,0.817979529
2018,264,9,355.7,0,2,23.6,23.6,0.837713608
2018,264,9.5,405.8,0,2.1,23.9,23.9,0.897495979
2018,264,10,582.5,0,2.4,24.4,24.4,0.957670499
2018,264,10.5,628.6,0,2.1,24.4,24.4,0.933513811
2018,264,11,774,0,2.1,24.8,24.8,0.994672556
2018,264,11.5,801.9,0,1.8,25.1,25.1,1.034661505
2018,264,12,776.6,0,2.7,25.2,25.2,1.034704602
2018,264,12.5,606.3,0,2.8,25,25,1.016368164
2018,264,13,700.5,0,3,24.8,24.8,0.942512391
2018,264,13.5,610.3,0,4.5,24.6,24.6,0.925938076
2018,264,14,251.4,0,3.9,24.3,24.3,0.824035613
2018,264,14.5,240.5,0,3.5,24.2,24.2,0.866813646
2018,264,15,377.2,0,3.3,24.3,24.3,0.925763369
2018,264,15.5,397.2,0,3.9,24.6,24.6,0.952546093
2018,264,16,287,0,4.1,24.4,24.4,0.897616309
2018,264,16.5,206,0,4.2,24.4,24.4,0.957822363
2018,264,17,87,0,3.6,24.2,24.2,0.91885319
2018,264,17.5,91.7,0,3,24.2,24.2,0.895231522
2018,264,18,26,0,2.7,24.1,24.1,0.830837164
2018,264,18.5,1.4,1.2,3.4,23.4,23.4,0.590106775
2018,264,19,-1,0,2.7,22.9,22.9,0.499368815
2018,264,19.5,-1,0,2.9,23.1,23.1,0.545736197
2018,264,20,-1,0.2,3.9,23.3,23.3,0.605123436
2018,264,20.5,-0.9,0,3.3,23.5,23.5,0.679457167
2018,264,21,-0.9,0,3.3,23.5,23.5,0.694269251
2018,264,21.5,-0.9,0,3.4,23.6,23.6,0.713266378
2018,264,22,-0.9,0,3.4,23.6,23.6,0.720915811
2018,264,22.5,-0.9,0,2.4,23.4,23.4,0.656344032
2018,264,23,-0.9,0,3.3,23.5,23.5,0.663629778
2018,264,23.5,-1,0.8,2.8,22.9,22.9,0.546617477
2018,265,0,-1,0,2.3,22.5,22.5,0.436255614
2018,265,0.5,-0.9,0,2.5,22.9,22.9,0.517474237
2018,265,1,-0.9,0,2.7,23.1,23.1,0.526515488
2018,265,1.5,-1,0,3.6,23,23,0.565022394
2018,265,2,-0.8,0,2.6,23,23,0.610687572
2018,265,2.5,-1,0,2.8,23,23,0.653085704
2018,265,3,-0.9,0,2.5,23,23,0.68512211
2018,265,3.5,-1,0,2.2,22.9,22.9,0.700749994
2018,265,4,-1,0,2.7,23,23,0.774792226
2018,265,4.5,-1,0,2.8,22.8,22.8,0.754845415
2018,265,5,-1,0,2.7,22.8,22.8,0.75042501
2018,265,5.5,-1,0,2.9,22.8,22.8,0.750612119
2018,265,6,-1,0,2.3,22.8,22.8,0.750518401
2018,265,6.5,12.4,0,1.7,22.9,22.9,0.748376478
2018,265,7,58.7,0,2.1,23,23,0.793801468
2018,265,7.5,165.4,0,2.7,23.4,23.4,0.819849958
2018,265,8,260.8,0,3.2,24,24,0.892866262
2018,265,8.5,263.3,0,2.8,23.9,23.9,0.861253961
2018,265,9,369.7,0,4.1,24.2,24.2,0.916847154
2018,265,9.5,513.2,0,4,24.5,24.5,0.93638125
2018,265,10,209.2,0.6,2.4,24.2,24.2,0.778237659
2018,265,10.5,108.5,2.4,2.1,22.4,22.4,0.484257128
2018,265,11,343.7,0,1.7,22.6,22.6,0.409874471
2018,265,11.5,300.1,0,3.6,23.3,23.3,0.590679733
2018,265,12,278.2,0,2.8,23.3,23.3,0.695138809
2018,265,12.5,269.5,0,3.1,23.4,23.4,0.737527767
2018,265,13,137.4,0.2,2.9,22.4,22.4,0.503163699
2018,265,13.5,128.6,0,2.4,22.2,22.2,0.506159897
2018,265,14,85,0,2.3,22.8,22.8,0.661349747
2018,265,14.5,139.7,0,4,23.1,23.1,0.732303039
2018,265,15,111.9,0,3.4,22.4,22.4,0.635646457
2018,265,15.5,77.5,0,2.3,22.2,22.2,0.614758238
2018,265,16,59.6,0,1.8,22.6,22.6,0.661121748
2018,265,16.5,108.7,0,2.9,23.2,23.2,0.796210824
2018,265,17,73.4,0,2.4,23.1,23.1,0.792969413
2018,265,17.5,31,0,3.5,23.2,23.2,0.754625845
2018,265,18,12.7,0,2.5,23.2,23.2,0.76902639
2018,265,18.5,1,0,2.9,23.3,23.3,0.8666874
2018,265,19,-0.9,0,2.6,23.3,23.3,0.884271654
2018,265,19.5,-0.9,0,3,23.2,23.2,0.891105667
2018,265,20,-1,0,2.8,23.2,23.2,0.913904985
2018,265,20.5,-0.9,0,2.4,23.1,23.1,0.918771326
2018,265,21,-0.9,0,2.7,23.2,23.2,0.90733705
2018,265,21.5,-0.9,0,3.4,23.2,23.2,0.94102716
2018,265,22,-0.9,0,3.3,23.2,23.2,0.992595146
2018,265,22.5,-0.9,0,3.5,23.2,23.2,0.964455772
2018,265,23,-0.9,0,2.4,23.1,23.1,0.987472645
2018,265,23.5,-0.9,0,2.8,23,23,0.914246353
2018,266,0,-1,0,2.6,22.9,22.9,0.889588528
2018,266,0.5,-0.9,0,3.4,22.9,22.9,0.891817365
2018,266,1,-0.9,0,3.8,22.7,22.7,0.825980731
2018,266,1.5,-0.9,0,2.1,21.7,21.7,0.673955145
2018,266,2,-0.8,0,2.7,22,22,0.679496606
2018,266,2.5,-0.9,0,3.2,22.2,22.2,0.763018097
2018,266,3,-1,1,2.7,21.4,21.4,0.497989646
2018,266,3.5,-1,0,1.9,20.4,20.4,0.469800855
2018,266,4,-1,0,2,21.1,21.1,0.53779802
