Year,Day,Hour,Solar,Rain,Wind,Tair,Tsoil,D,Jmax_optional,Vmax_optional,Lai_optional,Swc_optional
1971,159,2,0,1.200673602,1.355959705,8.423717784,8.423717784,0,,,,
1971,159,3,0,0.247245631,2.043856884,8.743557797,8.743557797,0,,,,
1971,159,4,0,0,1.878271769,8.528843409,8.528843409,0,,,,
1971,159,5,0,0,1.217665101,5.466752143,5.466752143,0.105810351,,,,
1971,159,6,14.83565331,1.096768519,1.733792612,3.998246022,3.998246022,0,,,,
1971,159,7,41.0596199,3.484306113,3.471364145,5.308720259,5.308720259,0.079909926,,,,
1971,159,8,66.10411072,1.219507139,2.493574728,11.67673496,11.67673496,0.382355912,,,,
1971,159,9,87.80039978,0,1.704863085,12.182264,12.182264,0.452434728,,,,
1971,159,10,104.6200486,1.398920728,4.792528377,11.61895497,11.61895497,0.38790584,,,,
1971,159,11,116.3179865,0.191129428,7.253658457,14.35697899,14.35697899,0.682606488,,,,
1971,159,12,122.7752409,0,6.01829752,13.33571157,13.33571157,0.696053503,,,,
1971,159,13,122.9421111,0.594693751,6.217642611,15.19045839,15.19045839,0.880340018,,,,
1971,159,14,117.9048931,0.19690328,5.767551537,17.54059693,17.54059693,1.261866406,,,,
1971,159,15,107.0166932,9.855008942,5.109900149,17.78849934,17.78849934,1.366243618,,,,
1971,159,16,90.50891113,1.271614057,3.924477346,14.69881334,14.69881334,1.023489913,,,,
1971,159,17,462.8819655,0,3.64218125,13.18406245,13.18406245,0.831159828,,,,
1971,159,18,267.8093547,0,2.987366441,10.79810746,10.79810746,0.663992164,,,,
1971,159,19,96.4133358,0,2.14946952,11.74202471,11.74202471,0.610372499,,,,
1971,159,20,0,0.250344759,1.123774001,10.52177982,10.52177982,0.551388137,,,,
1971,159,21,0,0.217336339,0.803339355,9.918535184,9.918535184,0.475251434,,,,
1971,159,22,0,0,0.468079696,11.16311185,11.16311185,0.477966339,,,,
1971,159,23,0,0,0.19430778,10.39444966,10.39444966,0.456314134,,,,
1971,160,0,0,0,0.677014516,12.74411902,12.74411902,0.777563651,,,,
1971,160,1,0,0,2.893767368,12.13128796,12.13128796,0.73568803,,,,
1971,160,2,0,0.197453178,2.370275367,13.95807718,13.95807718,0.808170085,,,,
1971,160,3,0,1.382172247,2.731512456,12.1024198,12.1024198,0.642734034,,,,
1971,160,4,0,0,2.706604236,14.47661377,14.47661377,0.883227329,,,,
1971,160,5,0,0.33698483,1.818210549,14.5877274,14.5877274,0.867091254,,,,
1971,160,6,14.79639626,0.786297937,2.216468285,17.61164362,17.61164362,1.054300835,,,,
1971,160,7,162.8522644,0,1.639473284,18.98466993,18.98466993,1.250825987,,,,
1971,160,8,274.6559753,0,4.249957043,21.58010413,21.58010413,1.801864625,,,,
1971,160,9,276.6891632,0,3.280305661,21.34067111,21.34067111,1.750811688,,,,
1971,160,10,637.6372375,0,2.884011849,21.09550541,21.09550541,1.863483164,,,,
1971,160,11,893.8113098,0,5.146636865,24.61259298,24.61259298,2.410166008,,,,
1971,160,12,952.488678,0,4.750894507,23.31235853,23.31235853,2.055097282,,,,
1971,160,13,956.5631703,0,6.433689067,23.69069749,23.69069749,2.076440085,,,,
1971,160,14,530.108078,0,4.762379057,20.47906675,20.47906675,1.423162703,,,,
1971,160,15,776.8133545,0,4.79189189,20.54561223,20.54561223,1.318368422,,,,
1971,160,16,646.7992587,0,6.492252054,23.42815347,23.42815347,2.151451894,,,,
1971,160,17,428.012558,0,5.266539728,20.44583463,20.44583463,1.53970651,,,,
1971,160,18,135.9838104,0,6.506114368,22.25154533,22.25154533,1.868398189,,,,
1971,160,19,16.86193275,0.189241413,4.787773665,20.78355969,20.78355969,1.693454908,,,,
1971,160,20,0,0,3.365601371,18.80714026,18.80714026,1.240201792,,,,
1971,160,21,0,0,2.356608811,19.50880118,19.50880118,1.414086144,,,,
1971,160,22,0,0,1.61553533,19.22320691,19.22320691,1.59718696,,,,
1971,160,23,0,0.223310721,2.350004335,19.60421283,19.60421283,1.556936586,,,,
1971,161,0,0,0,1.535825908,17.28649481,17.28649481,1.328732002,,,,
1971,161,1,0,0,1.127707872,17.76326814,17.76326814,1.469219862,,,,
1971,161,2,0,5.98397092,1.30297943,17.35657555,17.35657555,1.504722209,,,,
1971,161,3,0,4.060551695,0.704244558,12.90443683,12.90443683,1.148203487,,,,
1971,161,4,0,0.122634284,0.259869806,11.34102525,11.34102525,1.103786992,,,,
1971,161,5,0,0.199280712,0.01,13.46158077,13.46158077,1.335592948,,,,
1971,161,6,19.01644331,0,0.01,15.5148052,15.5148052,1.450964813,,,,
1971,161,7,133.3686333,0,0.01,19.74509005,19.74509005,1.868106134,,,,
1971,161,8,290.3598633,0,0.01,21.12800299,21.12800299,2.214256625,,,,
1971,161,9,206.5484238,0,0.01,22.55166696,22.55166696,2.547268756,,,,
1971,161,10,284.853302,0,0.250220813,23.9669906,23.9669906,2.977010894,,,,
1971,161,11,1007.571289,0,1.440582533,30.3700254,30.3700254,4.332954749,,,,
1971,161,12,134.523288,0.640369077,0.751115802,29.00216354,29.00216354,4.005178784,,,,
1971,161,13,134.7503847,0.256147631,0.774686967,30.38209723,30.38209723,4.335948243,,,,
1971,161,14,1014.119202,0,0.754773299,33.45060267,33.45060267,5.157688598,,,,
1971,161,15,895.6185303,0,1.388012952,32.6590131,32.6590131,4.933733979,,,,
1971,161,16,99.75392914,0.124135607,0.707881582,28.50493107,28.50493107,3.891493074,,,,
1971,161,17,69.21268463,0,2.494549776,22.93675961,22.93675961,2.151422735,,,,
1971,161,18,266.0460358,0,1.655429625,20.04094691,20.04094691,1.604373247,,,,
1971,161,19,96.87625504,0,1.410343111,18.22373571,18.22373571,1.279606571,,,,
1971,161,20,0,0,0.675600211,16.54298511,16.54298511,0.651821225,,,,
1971,161,21,0,0,1.022770987,14.14665255,14.14665255,0.401234625,,,,
1971,161,22,0,0,4.184592397,13.62883941,13.62883941,0.410442745,,,,
1971,161,23,0,0,3.291893205,14.19396804,14.19396804,0.340576236,,,,
1971,162,0,0,0,2.466033701,13.89508459,13.89508459,0.289685758,,,,
1971,162,1,0,0,1.93515595,12.96642507,12.96642507,0.289608794,,,,
1971,162,2,0,0,1.860844153,12.71327127,12.71327127,0.283917014,,,,
1971,162,3,0,0,1.12625009,13.49561486,13.49561486,0.377770197,,,,
1971,162,4,0,0,0.544028788,10.48637354,10.48637354,0.361797887,,,,
1971,162,5,0,0,0.155162465,11.49961237,11.49961237,0.573555657,,,,
1971,162,6,33.29224586,0,0.01,11.52330093,11.52330093,0.529992916,,,,
1971,162,7,90.39256287,0,0.879425015,11.84505045,11.84505045,0.550709647,,,,
1971,162,8,165.0633926,0,1.589670582,16.37535907,16.37535907,0.946973944,,,,
1971,162,9,104.1310701,0,1.01907471,15.65965729,15.65965729,0.755784043,,,,
1971,162,10,105.1989397,0,0.462591594,16.43284985,16.43284985,0.754782752,,,,
1971,162,11,497.2376556,0,0.39082152,17.4395592,17.4395592,0.909701214,,,,
1971,162,12,339.9005737,0,0.210723195,14.11643776,14.11643776,0.362500708,,,,
1971,162,13,188.0864029,0,0.01,11.8391342,11.8391342,0.127306216,,,,
1971,162,14,125.8676405,0,0.01,9.736722682,9.736722682,0.021873893,,,,
1971,162,15,105.9849695,0,0.01,10.94034687,10.94034687,0.370904615,,,,
1971,162,16,90.54419261,0,0.01,10.58628535,10.58628535,0.396758691,,,,
1971,162,17,69.18767977,0,4.234340251,8.883144582,8.883144582,0.333845424,,,,
1971,162,18,45.38192856,0,3.632518105,9.1232235,9.1232235,0.243239794,,,,
1971,162,19,16.93089702,0,2.537587966,9.628558623,9.628558623,0.197083273,,,,
1971,162,20,0,0,1.649444519,8.025805667,8.025805667,0,,,,
1971,162,21,0,0,3.079130662,6.064537121,6.064537121,0.015781144,,,,
1971,162,22,0,0,2.304037889,4.993082335,4.993082335,0.144106416,,,,
1971,162,23,0,0,1.63241404,4.231913741,4.231913741,0.194154274,,,,
1971,163,0,0,0,1.621602878,1.948393991,1.948393991,0.200697104,,,,
1971,163,1,0,0,1.40887091,-1.240248747,-1.240248747,0.181977017,,,,
1971,163,2,0,0,0.846056081,1.472233792,1.472233792,0.237364007,,,,
1971,163,3,0,0,0.296264,4.227828802,4.227828802,0.376272526,,,,
1971,163,4,0,0,1.542481806,7.061267668,7.061267668,0.364002283,,,,
1971,163,5,0,0,0.955665627,9.577981406,9.577981406,0.564115286,,,,
1971,163,6,70.8237381,0,0.458424669,16.07659832,16.07659832,0.933402187,,,,
1971,163,7,214.708107,0,0.322542574,18.12520038,18.12520038,1.255088318,,,,
1971,163,8,324.911499,0,1.557976562,21.23160368,21.23160368,1.786425238,,,,
1971,163,9,529.6393433,0,1.500092482,23.86819205,23.86819205,2.450029568,,,,
1971,163,10,809.837234,0,1.519702817,24.19790964,24.19790964,2.640614,,,,
1971,163,11,923.4002626,0,6.540790841,24.64862018,24.64862018,2.723495262,,,,
1971,163,12,853.4203796,0,5.33811122,20.19896409,20.19896409,1.717314724,,,,
1971,163,13,963.6985474,0,4.33254981,19.7613279,19.7613279,1.707580315,,,,
1971,163,14,798.7815857,0,3.790953952,18.73661301,18.73661301,1.572117402,,,,
1971,163,15,805.6188079,0,3.591490124,15.70786899,15.70786899,1.153613775,,,,
1971,163,16,656.4386777,0,2.964215944,13.29089887,13.29089887,0.993236856,,,,
1971,163,17,69.84145355,4.669496624,5.329008994,16.80660024,16.80660024,1.386474031,,,,
1971,163,18,44.30175018,1.975556264,3.558730857,17.8002354,17.8002354,1.501909938,,,,
1971,163,19,28.78838921,0,4.153811011,16.53951797,16.53951797,1.344112601,,,,
1971,163,20,0,0,3.302786282,13.16814703,13.16814703,0.843808137,,,,
1971,163,21,0,0,2.907292831,13.31150542,13.31150542,0.905269694,,,,
1971,163,22,0,0,2.381911551,13.14890322,13.14890322,0.839387146,,,,
1971,163,23,0,0,3.280492164,10.01519329,10.01519329,0.675858377,,,,
1971,164,0,0,0,2.981202573,6.278515941,6.278515941,0.354739371,,,,
1971,164,1,0,0,3.16869677,5.977922243,5.977922243,0.346761039,,,,
1971,164,2,0,0,2.487595363,3.017948927,3.017948927,0.306547003,,,,
1971,164,3,0,0,2.359973571,3.212426633,3.212426633,0.451248828,,,,
1971,164,4,0,0,1.765650605,2.742760686,2.742760686,0.40922761,,,,
1971,164,5,0,0,4.706335984,5.388011281,5.388011281,0.506415161,,,,
1971,164,6,90.01476831,0,3.649929228,5.243516924,5.243516924,0.446813096,,,,
1971,164,7,256.2647894,0,3.733064199,7.049753145,7.049753145,0.352634453,,,,
1971,164,8,449.5820453,0,4.133092181,11.45801409,11.45801409,0.616346075,,,,
1971,164,9,634.7417297,0,3.556499175,14.66200147,14.66200147,0.977104194,,,,
1971,164,10,633.9313202,0,2.930198531,14.27426602,14.27426602,0.854622898,,,,
1971,164,11,734.2512207,0,3.808223495,13.86459902,13.86459902,0.903987196,,,,
1971,164,12,969.6132507,0,3.237282015,15.91018601,15.91018601,1.291488326,,,,
1971,164,13,929.5921936,0,3.73011291,16.78209796,16.78209796,1.389704436,,,,
1971,164,14,926.6016884,0,9.215906069,19.33340683,19.33340683,1.817678404,,,,
1971,164,15,826.3232214,0,7.311489009,16.4741211,16.4741211,1.569655677,,,,
1971,164,16,425.6461487,0,6.402318337,19.26453326,19.26453326,1.913895846,,,,
1971,164,17,382.9775543,0,4.702163413,17.8358996,17.8358996,1.485251546,,,,
